Run,Angle,Detector,Ep,Q int,Yield,Yield effcor,Yield err,Yield err effcor
240,15,5,2799.2,172880.0,0.00361688,1.9241339464562113e-10,0.000232647,1.2376523142631168e-11
240,0,6,2799.2,172880.0,0.00313278,1.727154774544106e-10,0.000220006,1.2129304110992492e-11
240,-15,7,2799.2,172880.0,0.00321142,1.753231030468098e-10,0.00032885900000000003,1.7953609414175294e-11
240,-30,8,2799.2,172880.0,0.00314245,1.7190968628505442e-10,0.00021371099999999997,1.1691193484594905e-11
240,-45,9,2799.2,172880.0,0.00359458,1.9905496705797066e-10,0.000202618,1.1220259200060063e-11
240,-90,10,2799.2,172880.0,0.0015682,1.3937271529407835e-10,0.000251333,2.233705053756319e-11
240,-105,11,2799.2,172880.0,0.00316643,1.8277741499910794e-10,0.000209968,1.2120087376803747e-11
240,-120,12,2799.2,172880.0,0.00323422,1.7685461420264798e-10,0.000220166,1.2039185024686075e-11
241,120,0,2795.9,107410.0,0.00256875,1.3643267417819623e-10,0.000298735,1.5866555686860712e-11
241,105,1,2795.9,107410.0,0.00227823,1.283081353102729e-10,0.000271647,1.5298947003871297e-11
241,90,2,2795.9,107410.0,0.00107243,1.0242919391484158e-10,0.000182499,1.7430718518005534e-11
241,45,3,2795.9,107410.0,0.00230973,1.3212140368417964e-10,0.00022066299999999998,1.2622386729687942e-11
241,30,4,2795.9,107410.0,0.00240977,1.3330940610645348e-10,0.00024218200000000002,1.3397601675542947e-11
241,15,5,2795.9,107410.0,0.0019434,1.0338639688192589e-10,0.000249314,1.3263186246897432e-11
241,0,6,2795.9,107410.0,0.00237981,1.3120296362999666e-10,0.00032847199999999995,1.81092187483338e-11
241,-15,7,2795.9,107410.0,0.00217302,1.186330686683083e-10,0.000256052,1.397881036468034e-11
241,-30,8,2795.9,107410.0,0.00263758,1.4429045819399954e-10,0.000245645,1.3438162862572895e-11
241,-45,9,2795.9,107410.0,0.0018709,1.0360374170800408e-10,0.00018915099999999998,1.0474504969699437e-11
241,-90,10,2795.9,107410.0,0.000935156,8.31113575714508e-11,0.000244107,2.1694844670508597e-11
241,-105,11,2795.9,107410.0,0.00149605,8.635723881766388e-11,0.00019953400000000002,1.1517800401219039e-11
241,-120,12,2795.9,107410.0,0.00253275,1.384966156049238e-10,0.000279592,1.528873586031462e-11
242,120,0,2791.8,155432.0,0.00253085,1.344197113163554e-10,0.00022013,1.16916494664122e-11
242,105,1,2791.8,155432.0,0.00245151,1.3806712965525302e-10,0.000262755,1.479815650458942e-11
242,90,2,2791.8,155432.0,0.0006644660000000001,6.346401794412608e-11,0.00010366,9.90070236865108e-12
242,45,3,2791.8,155432.0,0.00229128,1.3106602496113708e-10,0.00023952200000000002,1.3701161111143761e-11
242,30,4,2791.8,155432.0,0.00234889,1.2994150101851527e-10,0.000226939,1.2554353034684824e-11
242,15,5,2791.8,155432.0,0.00234996,1.2501486941270484e-10,0.000185965,9.893100389084774e-12
242,0,6,2791.8,155432.0,0.00274188,1.5116449713120597e-10,0.00025549,1.4085597244245484e-11
242,-15,7,2791.8,155432.0,0.00252318,1.377495771794563e-10,0.00045123300000000005,2.4634451350842033e-11
242,-30,8,2791.8,155432.0,0.00185222,1.0132684979264698e-10,0.00018141200000000002,9.924256554072236e-12
242,-45,9,2791.8,155432.0,0.00263764,1.4606305696654012e-10,0.000188021,1.0411929616591285e-11
242,-90,10,2791.8,155432.0,0.00139225,1.2373527794170424e-10,0.000181454,1.6126601633064464e-11
242,-105,11,2791.8,155432.0,0.0019100000000000002,1.1025188071370478e-10,0.000210846,1.21707686078334e-11
242,-120,12,2791.8,155432.0,0.00284284,1.5545305249483828e-10,0.000260309,1.4234296915014161e-11
243,120,0,2787.8,169204.0,0.00300985,1.5986058759133585e-10,0.000279073,1.4822258172625503e-11
243,105,1,2787.8,169204.0,0.00266482,1.5008058235451268e-10,0.00023371400000000002,1.3162590052762506e-11
243,90,2,2787.8,169204.0,0.0011558,1.1039197180867179e-10,0.00015533299999999998,1.483605827734592e-11
243,45,3,2787.8,169204.0,0.00264505,1.5130241145711374e-10,0.00020894400000000002,1.1952035333734781e-11
243,30,4,2787.8,169204.0,0.00274905,1.5207850660309737e-10,0.000259227,1.4340537651625517e-11
243,15,5,2787.8,169204.0,0.00225904,1.2017804158286808e-10,0.00019434,1.033863968819259e-11
243,0,6,2787.8,169204.0,0.00233654,1.2881741510458077e-10,0.000224469,1.237535687431422e-11
243,-15,7,2787.8,169204.0,0.00289901,1.5826750439485714e-10,0.000345841,1.8880718585800597e-11
243,-30,8,2787.8,169204.0,0.00255589,1.3982155581762884e-10,0.00022751,1.2446076382030814e-11
243,-45,9,2787.8,169204.0,0.00261235,1.4466258733812842e-10,0.000188711,1.0450139345480335e-11
243,-90,10,2787.8,169204.0,0.00167122,1.485285481786568e-10,0.00019872799999999999,1.7661816710216552e-11
243,-105,11,2787.8,169204.0,0.00209793,1.2109985764696473e-10,0.00023849999999999997,1.3767054214774125e-11
243,-120,12,2787.8,169204.0,0.00365739,1.999945264820027e-10,0.00034578800000000003,1.8908485921151083e-11
244,120,0,2783.8,245816.0,0.00293332,1.5579588975976122e-10,0.000201581,1.0706466138594638e-11
244,105,1,2783.8,245816.0,0.0022853,1.287063121917307e-10,0.000184118,1.036938204529693e-11
244,90,2,2783.8,245816.0,0.00174976,1.6712186934758742e-10,0.00016318299999999999,1.5585822058880852e-11
244,45,3,2783.8,245816.0,0.00325123,1.8597717971369613e-10,0.00019761,1.1303706745823424e-11
244,30,4,2783.8,245816.0,0.00264737,1.4645352977422816e-10,0.00019301099999999999,1.0677442985020436e-11
244,15,5,2783.8,245816.0,0.00318999,1.697033920908587e-10,0.00022464,1.1950560973322954e-11
244,0,6,2783.8,245816.0,0.00297668,1.641094195663261e-10,0.00018695700000000002,1.0307256659722115e-11
244,-15,7,2783.8,245816.0,0.00282381,1.5416206276806271e-10,0.000223755,1.221559961706626e-11
244,-30,8,2783.8,245816.0,0.00280618,1.5351382630094164e-10,0.00018611099999999998,1.0181318278476272e-11
244,-45,9,2783.8,245816.0,0.00297808,1.649154049418851e-10,0.000158626,8.784139789499095e-12
244,-90,10,2783.8,245816.0,0.00150166,1.334590177582615e-10,0.000162543,1.4445899287109664e-11
244,-105,11,2783.8,245816.0,0.0029938000000000005,1.7281260758151276e-10,0.000209982,1.212089550577233e-11
244,-120,12,2783.8,245816.0,0.0033292,1.8204833981716016e-10,0.00025617099999999997,1.4008021524480876e-11
245,120,0,2779.7,162037.0,0.00364225,1.9344891777149792e-10,0.000274049,1.4555421090359322e-11
245,105,1,2779.7,162037.0,0.00262771,1.47990576121005e-10,0.00019977799999999998,1.1251341021765009e-11
245,90,2,2779.7,162037.0,0.00135972,1.2986863809282506e-10,0.000153602,1.467072820016924e-11
245,45,3,2779.7,162037.0,0.00340098,1.9454319401047798e-10,0.000225832,1.2918064378436293e-11
245,30,4,2779.7,162037.0,0.00345988,1.914018964463813e-10,0.00025103,1.3887076449164453e-11
245,15,5,2779.7,162037.0,0.00314813,1.6747649357615382e-10,0.000224202,1.1927259932963644e-11
245,0,6,2779.7,162037.0,0.00332492,1.8330848169923165e-10,0.000254443,1.4027874357577806e-11
245,-15,7,2779.7,162037.0,0.00329489,1.7988003406527428e-10,0.00026456900000000003,1.4443784385098003e-11
245,-30,8,2779.7,162037.0,0.00384539,2.1036445720494691e-10,0.000270832,1.4816033399402968e-11
245,-45,9,2779.7,162037.0,0.00358702,1.9863632133275154e-10,0.00020659099999999997,1.1440269711474834e-11
245,-90,10,2779.7,162037.0,0.00191947,1.7059159917454695e-10,0.000188192,1.6725436829883427e-11
245,-105,11,2779.7,162037.0,0.00320262,1.8486642838289274e-10,0.000225131,1.299534877327595e-11
245,-120,12,2779.7,162037.0,0.00351906,1.9243032281538377e-10,0.000293335,1.6040234819255876e-11
246,120,0,2775.9,210028.0,0.00444981,2.3634042934691173e-10,0.000237769,1.2628500440554954e-11
246,105,1,2775.9,210028.0,0.00352739,1.9865985146894892e-10,0.000229695,1.2936243109823473e-11
246,90,2,2775.9,210028.0,0.00218069,2.082805580580139e-10,0.000164479,1.570960471631643e-11
246,45,3,2775.9,210028.0,0.00425579,2.4344012009416464e-10,0.000219725,1.2568731161004261e-11
246,30,4,2775.9,210028.0,0.00381673,2.1114297612165652e-10,0.00020608,1.140042510713385e-11
246,15,5,2775.9,210028.0,0.00409028,2.1759766977369754e-10,0.00023045099999999998,1.2259698748500928e-11
246,0,6,2775.9,210028.0,0.00427671,2.3578227950384405e-10,0.000213781,1.1786109297710455e-11
246,-15,7,2775.9,210028.0,0.00417206,2.277679360835622e-10,0.00025329599999999997,1.3828350296549418e-11
246,-30,8,2775.9,210028.0,0.0042257,2.3116955284404027e-10,0.000210793,1.1531562475484247e-11
246,-45,9,2775.9,210028.0,0.00403228,2.2329322551411124e-10,0.00019192299999999999,1.0628008402279794e-11
246,-90,10,2775.9,210028.0,0.00250317,2.22467542241218e-10,0.00018136700000000001,1.6118869566854422e-11
246,-105,11,2775.9,210028.0,0.00426494,2.461872545189047e-10,0.000235837,1.3613336540250254e-11
246,-120,12,2775.9,210028.0,0.00423818,2.3175346414943288e-10,0.000277573,1.5178332280448335e-11
247,120,0,2771.9,274321.0,0.00624662,3.317734583649651e-10,0.00024384099999999999,1.2950999398262014e-11
247,105,1,2771.9,274321.0,0.00482252,2.7160056214539237e-10,0.000200194,1.1274769817053051e-11
247,90,2,2771.9,274321.0,0.00257426,2.4587094423619266e-10,0.000153764,1.4686201032348685e-11
247,45,3,2771.9,274321.0,0.00543604,3.1095289721454367e-10,0.000208962,1.1953064971513359e-11
247,30,4,2771.9,274321.0,0.00492677,2.7255081718300575e-10,0.00020173400000000002,1.1160002710416054e-11
247,15,5,2771.9,274321.0,0.00575695,3.062623842386556e-10,0.00023072200000000002,1.2274115602239222e-11
247,0,6,2771.9,274321.0,0.00563298,3.105557460757366e-10,0.000212882,1.1736545902185868e-11
247,-15,7,2771.9,274321.0,0.00503007,2.74609823985236e-10,0.00022853,1.2476284241639975e-11
247,-30,8,2771.9,274321.0,0.00542355,2.966986838458231e-10,0.00022134,1.2108542685590525e-11
247,-45,9,2771.9,274321.0,0.00546142,3.0243388050613483e-10,0.000181582,1.005536085671217e-11
247,-90,10,2771.9,274321.0,0.00325204,2.8902285744481223e-10,0.000179502,1.5953118952121954e-11
247,-105,11,2771.9,274321.0,0.00490109,2.829080576162991e-10,0.00021689900000000003,1.2520168939749658e-11
247,-120,12,2771.9,274321.0,0.00564758,3.088227090546069e-10,0.00027183,1.4864291785563692e-11
248,120,0,2769.9,269536.0,0.00610961,3.244965179506957e-10,0.00024853,1.320004380087868e-11
248,105,1,2769.9,269536.0,0.00523286,2.947105906513893e-10,0.000218245,1.2291388047207923e-11
248,90,2,2769.9,269536.0,0.00304556,2.9088542452121344e-10,0.000156315,1.49298503835201e-11
248,45,3,2769.9,269536.0,0.00632822,3.619874657307561e-10,0.00021833,1.2488934233164458e-11
248,30,4,2769.9,269536.0,0.00579139,3.203819291595687e-10,0.000226346,1.2521548045901195e-11
248,15,5,2769.9,269536.0,0.00592996,3.1546629518058313e-10,0.00021790200000000002,1.1592107982590006e-11
248,0,6,2769.9,269536.0,0.00646556,3.5645729429137673e-10,0.00022324900000000002,1.2308096204080631e-11
248,-15,7,2769.9,269536.0,0.00613978,3.3519293073616715e-10,0.000231492,1.2637990599333657e-11
248,-30,8,2769.9,269536.0,0.00591545,3.236083800012491e-10,0.000211665,1.157926577909785e-11
248,-45,9,2769.9,269536.0,0.0057626000000000005,3.191121502841116e-10,0.000190648,1.0557403468463073e-11
248,-90,10,2769.9,269536.0,0.00304931,2.710053656889338e-10,0.000237386,2.1097520337201938e-11
248,-105,11,2769.9,269536.0,0.00563624,3.253434869915242e-10,0.000220276,1.2715101191671219e-11
248,-120,12,2769.9,269536.0,0.00599688,3.2792323924147884e-10,0.000251748,1.3766161676165576e-11
249,120,0,2767.7,293466.0,0.00755697,4.0136939203285783e-10,0.000238376,1.2660739713830349e-11
249,105,1,2767.7,293466.0,0.00633378,3.56713545719923e-10,0.000215608,1.2142874265538298e-11
249,90,2,2767.7,293466.0,0.00353235,3.3737937499425666e-10,0.00015007899999999998,1.433424185592114e-11
249,45,3,2767.7,293466.0,0.00708266,4.051430171568936e-10,0.00021312,1.2190911298364901e-11
249,30,4,2767.7,293466.0,0.00687014,3.800587953490127e-10,0.00022030900000000002,1.2187578876783538e-11
249,15,5,2767.7,293466.0,0.007247399999999999,3.855524198631623e-10,0.00022772,1.211441303795007e-11
249,0,6,2767.7,293466.0,0.00653159,3.600976402385274e-10,0.000211361,1.1652690591181533e-11
249,-15,7,2767.7,293466.0,0.00711709,3.8854783972928474e-10,0.00023924,1.3060982111626252e-11
249,-30,8,2767.7,293466.0,0.0070672,3.866155817638265e-10,0.00021923599999999999,1.1993442053935684e-11
249,-45,9,2767.7,293466.0,0.006706999999999999,3.7140964008529764e-10,0.000200371,1.1095828387286593e-11
249,-90,10,2767.7,293466.0,0.00305488,2.7150039567502487e-10,0.000172378,1.5319978266141202e-11
249,-105,11,2767.7,293466.0,0.00646231,3.7302713678271273e-10,0.00023076299999999999,1.3320447512636987e-11
249,-120,12,2767.7,293466.0,0.00757169,4.1403748471410344e-10,0.000266434,1.456922605155751e-11
250,120,0,2765.9,275774.0,0.00869731,4.619356735598123e-10,0.000247549,1.314794046136771e-11
250,105,1,2765.9,275774.0,0.00744056,4.190465314143892e-10,0.00023653400000000002,1.3321410251590089e-11
250,90,2,2765.9,275774.0,0.00384456,3.6719896101120194e-10,0.000168543,1.60977626791391e-11
250,45,3,2765.9,275774.0,0.00803718,4.5974356451291487e-10,0.000229546,1.3130512973416244e-11
250,30,4,2765.9,275774.0,0.00801674,4.434891497154708e-10,0.000240749,1.3318327562681323e-11
250,15,5,2765.9,275774.0,0.00780683,4.153133810691188e-10,0.000244835,1.3024909169798459e-11
250,0,6,2765.9,275774.0,0.00743266,4.0977515837572365e-10,0.000232636,1.2825617443000872e-11
250,-15,7,2765.9,275774.0,0.00781808,4.2681743448947905e-10,0.000241068,1.3160779283086094e-11
250,-30,8,2765.9,275774.0,0.00786896,4.3047636238910457e-10,0.00022585200000000002,1.2355374458416875e-11
250,-45,9,2765.9,275774.0,0.00801778,4.439959421623823e-10,0.00020836099999999998,1.153828597253805e-11
250,-90,10,2765.9,275774.0,0.00375981,3.3415057307092765e-10,0.000196723,1.748362369008862e-11
250,-105,11,2765.9,275774.0,0.00731314,4.221400203783366e-10,0.00023389599999999998,1.3501295231106117e-11
250,-120,12,2765.9,275774.0,0.00787639,4.3069918396385977e-10,0.000278385,1.5222734314550083e-11
251,120,0,2763.8,282258.0,0.009179399999999999,4.875406673873808e-10,0.00025131299999999997,1.3347855823161082e-11
251,105,1,2763.8,282258.0,0.00797449,4.4911705225127325e-10,0.000231202,1.302111617352318e-11
251,90,2,2763.8,282258.0,0.00421415,4.0249898598158347e-10,0.00017109400000000003,1.6341412030310518e-11
251,45,3,2763.8,282258.0,0.00844422,4.830271068124948e-10,0.00023031400000000002,1.3174444185302243e-11
251,30,4,2763.8,282258.0,0.00908345,5.024999584597969e-10,0.000239697,1.3260130516812222e-11
251,15,5,2763.8,282258.0,0.00873223,4.6454347866844696e-10,0.000243159,1.2935748111254615e-11
251,0,6,2763.8,282258.0,0.00903741,4.982477489965031e-10,0.00024339700000000001,1.3418889633479269e-11
251,-15,7,2763.8,282258.0,0.00876366,4.784400873280994e-10,0.000256061,1.397930170742823e-11
251,-30,8,2763.8,282258.0,0.00904991,4.950809683552568e-10,0.000237562,1.2995977308549094e-11
251,-45,9,2763.8,282258.0,0.00896462,4.96428550425147e-10,0.00022390900000000003,1.2399278530171304e-11
251,-90,10,2763.8,282258.0,0.00422521,3.755126835784292e-10,0.00022676,2.0153141767686012e-11
251,-105,11,2763.8,282258.0,0.00725379,4.187141307865259e-10,0.000242562,1.4001527062658458e-11
251,-120,12,2763.8,282258.0,0.00919133,5.026031380546854e-10,0.00027665700000000003,1.5128243286313855e-11
252,120,0,2761.8,320253.0,0.0104844,5.56852449305647e-10,0.00023682599999999999,1.257841537515348e-11
252,105,1,2761.8,320253.0,0.00860126,4.8441624942119e-10,0.00022658700000000002,1.2761202975796477e-11
252,90,2,2761.8,320253.0,0.0046372,4.4290504557118266e-10,0.00016462400000000001,1.5723453856230134e-11
252,45,3,2761.8,320253.0,0.00956242,5.469904937017197e-10,0.00022826900000000002,1.305746589323601e-11
252,30,4,2761.8,320253.0,0.0099733,5.517268037702738e-10,0.00023244099999999998,1.2858725797395668e-11
252,15,5,2761.8,320253.0,0.00969097,5.155472216686412e-10,0.000238818,1.2704812457830492e-11
252,0,6,2761.8,320253.0,0.00977843,5.391014390428094e-10,0.000238542,1.3151225244967734e-11
252,-15,7,2761.8,320253.0,0.00963938,5.262488285703387e-10,0.000244261,1.3335096771308896e-11
252,-30,8,2761.8,320253.0,0.00989214,5.411556855599415e-10,0.00022591900000000002,1.2359039735185352e-11
252,-45,9,2761.8,320253.0,0.00970478,5.374159604751745e-10,0.000203831,1.1287430795918638e-11
252,-90,10,2761.8,320253.0,0.00500462,4.4478222064472034e-10,0.000225792,2.0067111421808786e-11
252,-105,11,2761.8,320253.0,0.00815984,4.710145059282286e-10,0.000219585,1.2675214254721915e-11
252,-120,12,2761.8,320253.0,0.0103891,5.680999661163219e-10,0.000258361,1.4127775779016372e-11
253,120,0,2757.8,354211.0,0.011008,5.846621420354586e-10,0.00023433299999999998,1.2446005971075137e-11
253,105,1,2757.8,354211.0,0.00949091,5.345206429981267e-10,0.000226556,1.2759457079993761e-11
253,90,2,2757.8,354211.0,0.00516637,4.93446765351417e-10,0.00017251599999999997,1.6477229112774545e-11
253,45,3,2757.8,354211.0,0.0106776,6.10781130252539e-10,0.000226522,1.295753382661512e-11
253,30,4,2757.8,354211.0,0.0104727,5.793538044423556e-10,0.00022762299999999999,1.2592192178576903e-11
253,15,5,2757.8,354211.0,0.0110574,5.882395517557926e-10,0.000254179,1.3521998030797077e-11
253,0,6,2757.8,354211.0,0.0105553,5.819316004234387e-10,0.00023418200000000002,1.2910851046428026e-11
253,-15,7,2757.8,354211.0,0.0104756,5.71901121085738e-10,0.000240055,1.310547592712941e-11
253,-30,8,2757.8,354211.0,0.010325200000000001,5.648465028339176e-10,0.000226175,1.2373044374778337e-11
253,-45,9,2757.8,354211.0,0.010446500000000001,5.784897577383423e-10,0.000208347,1.1537510702676534e-11
253,-90,10,2757.8,354211.0,0.00546109,4.853506834366396e-10,0.00022962400000000002,2.0407677832347564e-11
253,-105,11,2757.8,354211.0,0.0094941,5.480326600439708e-10,0.000228535,1.319183955963692e-11
253,-120,12,2757.8,354211.0,0.0108044,5.908095286316608e-10,0.000248254,1.3575101691988849e-11
255,120,0,2752.0,236271.0,0.0104221,5.535435420156026e-10,0.000293135,1.5569125818092673e-11
255,105,1,2752.0,236271.0,0.00916456,5.161408657330975e-10,0.000272162,1.5327951401884134e-11
255,90,2,2752.0,236271.0,0.0046792000000000005,4.4691652058066895e-10,0.00019063200000000001,1.820751200019962e-11
255,45,3,2752.0,236271.0,0.00957263,5.475745271305688e-10,0.000263007,1.504455240169415e-11
255,30,4,2752.0,236271.0,0.00934285,5.168500665381671e-10,0.000271347,1.5011020727607964e-11
255,15,5,2752.0,236271.0,0.00980659,5.216980579388318e-10,0.00028355599999999997,1.508481689526159e-11
255,0,6,2752.0,236271.0,0.00993052,5.474864188262737e-10,0.000254273,1.4018501969102634e-11
255,-15,7,2752.0,236271.0,0.00995428,5.434403653825403e-10,0.000296725,1.6199297429661845e-11
255,-30,8,2752.0,236271.0,0.00931891,5.097967810525724e-10,0.000258745,1.4154806529245147e-11
255,-45,9,2752.0,236271.0,0.00969618,5.369397232745284e-10,0.000235493,1.3040758964157895e-11
255,-90,10,2752.0,236271.0,0.00498442,4.4298695929480293e-10,0.000256407,2.27879988588246e-11
255,-105,11,2752.0,236271.0,0.00876782,5.061092380938403e-10,0.00028498099999999996,1.6450100113964552e-11
255,-120,12,2752.0,236271.0,0.0101728,5.562721828943911e-10,0.000312008,1.7061317556672026e-11
257,120,0,2747.8,288219.0,0.0104282,5.538675281226535e-10,0.00024593,1.3061951361807806e-11
257,105,1,2747.8,288219.0,0.0085622,4.822164207097698e-10,0.000224455,1.2641130399945265e-11
257,90,2,2747.8,288219.0,0.00465939,4.450244415345279e-10,0.000173865,1.6606073869626855e-11
257,45,3,2747.8,288219.0,0.00952959,5.451125487977909e-10,0.000231728,1.3255327953019436e-11
257,30,4,2747.8,288219.0,0.00956343,5.290526372395044e-10,0.00024385799999999998,1.3490318642155697e-11
257,15,5,2747.8,288219.0,0.00878063,4.671182968268729e-10,0.000238332,1.2678957878801667e-11
257,0,6,2747.8,288219.0,0.00891412,4.914505620841267e-10,0.000235734,1.2996415440036655e-11
257,-15,7,2747.8,288219.0,0.009126100000000002,4.982270057219209e-10,0.00024223,1.3224217091202253e-11
257,-30,8,2747.8,288219.0,0.00922054,5.044153888777213e-10,0.00023078400000000002,1.2625182593075468e-11
257,-45,9,2747.8,288219.0,0.00937728,5.192801833575458e-10,0.000204932,1.134840023288508e-11
257,-90,10,2747.8,288219.0,0.00472571,4.199942828672229e-10,0.00022153,1.9688329051841076e-11
257,-105,11,2747.8,288219.0,0.00852364,4.920143144118128e-10,0.00023389,1.3500948890119585e-11
257,-120,12,2747.8,288219.0,0.0098061,5.36220180548196e-10,0.000261722,1.4311563016228159e-11
258,120,0,2746.0,270539.0,0.0109223,5.801104027937763e-10,0.000245716,1.3050585291822741e-11
258,105,1,2746.0,270539.0,0.009226799999999999,5.196461739511928e-10,0.000241526,1.3602555795046581e-11
258,90,2,2746.0,270539.0,0.00491341,4.692862244371398e-10,0.000173113,1.6534249364695102e-11
258,45,3,2746.0,270539.0,0.00936572,5.357388408658133e-10,0.000243582,1.3933401632311935e-11
258,30,4,2746.0,270539.0,0.00909757,5.032810823073936e-10,0.000242222,1.339981449097523e-11
258,15,5,2746.0,270539.0,0.00924,4.915561938813396e-10,0.000247576,1.3170726867572133e-11
258,0,6,2746.0,270539.0,0.00945168,5.210871570765594e-10,0.000238349,1.3140584827463569e-11
258,-15,7,2746.0,270539.0,0.00967921,5.284232931979348e-10,0.000258422,1.4108197288290751e-11
258,-30,8,2746.0,270539.0,0.0098236,5.374061621314135e-10,0.000237895,1.3014194281144655e-11
258,-45,9,2746.0,270539.0,0.00946464,5.241178672934117e-10,0.000217917,1.2067463029442047e-11
258,-90,10,2746.0,270539.0,0.00460412,4.0918805378126e-10,0.000219194,1.948071863038529e-11
258,-105,11,2746.0,270539.0,0.00855735,4.939601735211631e-10,0.000242062,1.3972665313780525e-11
258,-120,12,2746.0,270539.0,0.010120700000000002,5.534232346472224e-10,0.00027433,1.5000997555581384e-11
259,120,0,2743.8,317036.0,0.0124049,6.588549605501144e-10,0.000254267,1.3504750078936224e-11
259,105,1,2743.8,317036.0,0.010724,6.039673093003631e-10,0.00023170099999999998,1.3049219464024939e-11
259,90,2,2743.8,317036.0,0.00553626,5.287754437147234e-10,0.000178716,1.7069399233222518e-11
259,45,3,2743.8,317036.0,0.0113125,6.470987427869414e-10,0.00023841099999999998,1.3637609579365964e-11
259,30,4,2743.8,317036.0,0.011281600000000001,6.241024645217451e-10,0.00024620400000000003,1.3620100267259232e-11
259,15,5,2743.8,317036.0,0.011401999999999999,6.065718314540079e-10,0.00024828700000000003,1.3208551159114302e-11
259,0,6,2743.8,317036.0,0.010634600000000001,5.863035439886221e-10,0.000243367,1.3417235682571886e-11
259,-15,7,2743.8,317036.0,0.0110039,6.007429403867418e-10,0.000255465,1.394676389879034e-11
259,-30,8,2743.8,317036.0,0.0117138,6.40810731501176e-10,0.00023945299999999999,1.3099425642417583e-11
259,-45,9,2743.8,317036.0,0.0115429,6.392044631788553e-10,0.0002254,1.2481844770422855e-11
259,-90,10,2743.8,317036.0,0.00609907,5.420507248237816e-10,0.00023391099999999998,2.07886820604216e-11
259,-105,11,2743.8,317036.0,0.00967843,5.586728323853096e-10,0.000240449,1.3879557311900311e-11
259,-120,12,2743.8,317036.0,0.0121095,6.621754088116967e-10,0.000252449,1.3804493974078536e-11
260,120,0,2742.9,308206.0,0.013841299999999999,7.351457218891163e-10,0.000275244,1.4618890499855356e-11
260,105,1,2742.9,308206.0,0.0121138,6.822397604814192e-10,0.00024926799999999997,1.4038579191969687e-11
260,90,2,2742.9,308206.0,0.00665052,6.351998757163938e-10,0.000183143,1.7492227801484323e-11
260,45,3,2742.9,308206.0,0.013690200000000001,7.831081731272297e-10,0.000258308,1.4775759739386455e-11
260,30,4,2742.9,308206.0,0.0130821,7.23706819167487e-10,0.00027257599999999996,1.5079009481764924e-11
260,15,5,2742.9,308206.0,0.0127472,6.781347526671224e-10,0.000262628,1.3971474035353728e-11
260,0,6,2742.9,308206.0,0.0127486,7.028519512622334e-10,0.00025174400000000003,1.3879073907610223e-11
260,-15,7,2742.9,308206.0,0.0120174,6.560735931627542e-10,0.000266033,1.4523709472087722e-11
260,-30,8,2742.9,308206.0,0.013186000000000002,7.213483502855185e-10,0.000256688,1.4042277061890576e-11
260,-45,9,2742.9,308206.0,0.013096600000000002,7.252428048816327e-10,0.000240277,1.3305679751121971e-11
260,-90,10,2742.9,308206.0,0.00594037,5.279463695647776e-10,0.00022940799999999998,2.038848097830884e-11
260,-105,11,2742.9,308206.0,0.011521600000000002,6.650670517439899e-10,0.00025136900000000004,1.4509897907394374e-11
260,-120,12,2742.9,308206.0,0.013600399999999999,7.437012618194475e-10,0.000271814,1.486341686863558e-11
263,120,0,2742.0,288680.0,0.017544499999999998,9.318318451072948e-10,0.000300521,1.5961414570007088e-11
263,105,1,2742.0,288680.0,0.0146798,8.267548775706334e-10,0.000283347,1.5957881871347447e-11
263,90,2,2742.0,288680.0,0.00752657,7.188725586225946e-10,0.00019701700000000001,1.8817351712951285e-11
263,45,3,2742.0,288680.0,0.0166269,9.510935767022494e-10,0.000284119,1.6252203111768664e-11
263,30,4,2742.0,288680.0,0.016007399999999998,8.855355437690914e-10,0.000296012,1.6375498043540883e-11
263,15,5,2742.0,288680.0,0.015511500000000001,8.251919806699565e-10,0.000285485,1.5187437230542664e-11
263,0,6,2742.0,288680.0,0.014460299999999999,7.972208768678342e-10,0.000285869,1.5760443064758748e-11
263,-15,7,2742.0,288680.0,0.014394200000000001,7.858317535160114e-10,0.000297577,1.6245811209795206e-11
263,-30,8,2742.0,288680.0,0.0155244,8.492719800676857e-10,0.000281545,1.540209474299532e-11
263,-45,9,2742.0,288680.0,0.0165506,9.165129550015994e-10,0.000275056,1.523161621638611e-11
263,-90,10,2742.0,288680.0,0.00761978,6.772027984590691e-10,0.0002478,2.2023057549976158e-11
263,-105,11,2742.0,288680.0,0.013838299999999998,7.987950789950054e-10,0.000295896,1.7080152091969832e-11
263,-120,12,2742.0,288680.0,0.017062599999999997,9.330223486015487e-10,0.00031757599999999997,1.736578864765543e-11
264,120,0,2741.7,243509.0,0.0175487,9.32054917508871e-10,0.000324143,1.7216037491442555e-11
264,105,1,2741.7,243509.0,0.014913,8.398885195446023e-10,0.00030015799999999997,1.6904664269393735e-11
264,90,2,2741.7,243509.0,0.00776851,7.419805649034305e-10,0.00022869900000000001,2.1843341028440417e-11
264,45,3,2741.7,243509.0,0.0167526,9.582838805226533e-10,0.000310339,1.7752042142564122e-11
264,30,4,2741.7,243509.0,0.0157428,8.708977696845244e-10,0.00031318599999999997,1.7325570349392572e-11
264,15,5,2741.7,243509.0,0.0154637,8.226490817448993e-10,0.000316345,1.6829149800150688e-11
264,0,6,2741.7,243509.0,0.0152208,8.391485323700014e-10,0.000309126,1.704264093985921e-11
